filename,true,condition,b,c,e,rule_branch,pred_passthrough,prob_passthrough,ptrue_passthrough,pred_gamma,prob_gamma,ptrue_gamma,pred_clahe,prob_clahe,ptrue_clahe,pred_stretch,prob_stretch,ptrue_stretch
data\gtsrb\GTSRB\Training\00033\00002_00028.ppm,33,foggy,0.601311,0.274521,0.095287,passthrough,33,0.974242,0.974242,33,0.444235,0.444235,33,0.907354,0.907354,33,0.985591,0.985591
data\gtsrb\GTSRB\Training\00033\00002_00028.ppm,33,lowcontrast,0.402186,0.149804,0.085656,passthrough,33,0.907121,0.907121,38,0.218991,0.124434,33,0.772337,0.772337,33,0.952326,0.952326
data\gtsrb\GTSRB\Training\00033\00002_00028.ppm,33,noisy,0.385576,0.503014,0.318306,passthrough,33,0.828627,0.828627,33,0.944645,0.944645,33,0.433631,0.433631,33,0.766969,0.766969
data\gtsrb\GTSRB\Training\00033\00002_00028.ppm,33,mixed,0.206596,0.226164,0.088798,passthrough,33,0.831417,0.831417,33,0.938006,0.938006,33,0.66364,0.66364,33,0.426856,0.426856
data\gtsrb\GTSRB\Training\00033\00006_00029.ppm,33,clean,0.391486,0.64434,0.178649,passthrough,33,0.845351,0.845351,33,0.884135,0.884135,33,0.374462,0.374462,33,0.310674,0.310674
data\gtsrb\GTSRB\Training\00033\00006_00029.ppm,33,lowlight,0.208638,0.666414,0.139053,passthrough,19,0.128938,0.086192,33,0.656778,0.656778,33,0.24932,0.24932,19,0.265555,0.038385
data\gtsrb\GTSRB\Training\00033\00006_00029.ppm,33,foggy,0.602243,0.354057,0.152989,passthrough,25,0.138269,0.126156,25,0.136404,0.024072,6,0.132956,0.083295,33,0.422148,0.422148
data\gtsrb\GTSRB\Training\00033\00006_00029.ppm,33,lowcontrast,0.39346,0.193415,0.129348,passthrough,33,0.125263,0.125263,38,0.13408,0.013743,2,0.091946,0.090742,33,0.575654,0.575654
data\gtsrb\GTSRB\Training\00033\00006_00029.ppm,33,noisy,0.388003,0.633097,0.332842,passthrough,33,0.28406,0.28406,33,0.301855,0.301855,40,0.437344,0.015488,2,0.11557,0.10849
data\gtsrb\GTSRB\Training\00033\00006_00029.ppm,33,mixed,0.390253,0.323883,0.167042,passthrough,40,0.15748,0.083972,25,0.477115,0.013182,40,0.124653,0.025009,40,0.159947,0.140996
data\gtsrb\GTSRB\Training\00033\00014_00029.ppm,33,clean,0.349687,0.451173,0.173451,passthrough,33,0.9339,0.9339,33,0.982766,0.982766,33,0.960655,0.960655,33,0.882831,0.882831
data\gtsrb\GTSRB\Training\00033\00014_00029.ppm,33,lowlight,0.123887,0.485073,0.165125,passthrough,33,0.295169,0.295169,33,0.880759,0.880759,33,0.342932,0.342932,33,0.139153,0.139153
data\gtsrb\GTSRB\Training\00033\00014_00029.ppm,33,foggy,0.579277,0.247982,0.165125,passthrough,33,0.978394,0.978394,33,0.227746,0.227746,33,0.925385,0.925385,33,0.973365,0.973365
data\gtsrb\GTSRB\Training\00033\00014_00029.ppm,33,lowcontrast,0.36583,0.13543,0.140148,passthrough,33,0.937866,0.937866,18,0.190189,0.063087,33,0.910752,0.910752,33,0.986893,0.986893
data\gtsrb\GTSRB\Training\00033\00014_00029.ppm,33,noisy,0.346743,0.453873,0.348289,passthrough,33,0.859267,0.859267,33,0.923116,0.923116,33,0.462892,0.462892,33,0.76605,0.76605
data\gtsrb\GTSRB\Training\00033\00014_00029.ppm,33,mixed,0.526756,0.2997,0.272895,passthrough,33,0.975327,0.975327,33,0.550196,0.550196,33,0.443297,0.443297,33,0.964517,0.964517
data\gtsrb\GTSRB\Training\00033\00005_00029.ppm,33,clean,0.465123,0.603629,0.145129,passthrough,33,0.870146,0.870146,33,0.925832,0.925832,33,0.736286,0.736286,33,0.51234,0.51234
data\gtsrb\GTSRB\Training\00033\00005_00029.ppm,33,lowlight,0.252429,0.758862,0.100644,passthrough,33,0.240385,0.240385,33,0.779667,0.779667,33,0.199888,0.199888,19,0.190833,0.065082
data\gtsrb\GTSRB\Training\00033\00005_00029.ppm,33,foggy,0.642867,0.331874,0.115338,passthrough,33,0.411168,0.411168,25,0.136444,0.024375,33,0.173875,0.173875,33,0.849528,0.849528
data\gtsrb\GTSRB\Training\00033\00005_00029.ppm,33,lowcontrast,0.470917,0.181252,0.046699,stretch,13,0.12537,0.088131,38,0.133062,0.011831,12,0.144282,0.1044,33,0.534156,0.534156
data\gtsrb\GTSRB\Training\00033\00005_00029.ppm,33,noisy,0.457715,0.588273,0.274356,passthrough,33,0.331574,0.331574,40,0.270545,0.242548,40,0.333445,0.075506,33,0.296128,0.296128
data\gtsrb\GTSRB\Training\00033\00005_00029.ppm,33,mixed,0.285173,0.305694,0.046699,passthrough,33,0.181598,0.181598,13,0.140437,0.044885,6,0.088799,0.088669,33,0.466041,0.466041
data\gtsrb\GTSRB\Training\00033\00010_00012.ppm,33,clean,0.331544,0.16421,0.223708,passthrough,33,0.971976,0.971976,33,0.880198,0.880198,33,0.639375,0.639375,33,0.858765,0.858765
data\gtsrb\GTSRB\Training\00033\00010_00012.ppm,33,lowlight,0.043487,0.066737,0.065062,gamma,33,0.673762,0.673762,33,0.949604,0.949604,33,0.170636,0.170636,19,0.810201,0.008017
data\gtsrb\GTSRB\Training\00033\00010_00012.ppm,33,foggy,0.569302,0.090047,0.138146,clahe,33,0.217811,0.217811,11,0.086492,0.020963,33,0.277909,0.277909,33,0.761221,0.761221
data\gtsrb\GTSRB\Training\00033\00010_00012.ppm,33,lowcontrast,0.333746,0.04925,0.0,clahe,32,0.258297,0.195509,32,0.208172,0.011912,6,0.3302,0.156844,33,0.787521,0.787521
data\gtsrb\GTSRB\Training\00033\00010_00012.ppm,33,noisy,0.330838,0.210198,0.402852,passthrough,33,0.505047,0.505047,33,0.550988,0.550988,40,0.139517,0.087111,33,0.291428,0.291428
data\gtsrb\GTSRB\Training\00033\00010_00012.ppm,33,mixed,0.319968,0.084569,0.112299,clahe,33,0.670106,0.670106,32,0.150542,0.045489,33,0.222429,0.222429,33,0.895924,0.895924
data\gtsrb\GTSRB\Training\00033\00000_00009.ppm,33,clean,0.170365,0.129488,0.166028,passthrough,33,0.863948,0.863948,33,0.374799,0.374799,12,0.20513,0.104641,33,0.810023,0.810023
data\gtsrb\GTSRB\Training\00033\00000_00009.ppm,33,lowlight,0.00575,0.018074,0.0,gamma,19,0.711154,0.033113,33,0.867375,0.867375,6,0.353496,0.040739,19,0.652923,0.012462
data\gtsrb\GTSRB\Training\00033\00000_00009.ppm,33,foggy,0.48079,0.070896,0.010217,clahe,32,0.169486,0.023089,31,0.177991,0.007,12,0.165443,0.061545,38,0.147657,0.079057
data\gtsrb\GTSRB\Training\00033\00000_00009.ppm,33,lowcontrast,0.172098,0.03944,0.0,clahe,20,0.236762,0.058705,32,0.165338,0.020454,12,0.132631,0.060865,33,0.66713,0.66713
data\gtsrb\GTSRB\Training\00033\00000_00009.ppm,33,noisy,0.172564,0.184286,0.365262,passthrough,40,0.08604,0.035779,40,0.099178,0.033634,19,0.275098,0.006527,23,0.083627,0.02628
data\gtsrb\GTSRB\Training\00033\00000_00009.ppm,33,mixed,0.167946,0.116784,0.301405,passthrough,40,0.142033,0.015393,24,0.203954,0.00477,19,0.271467,0.003447,8,0.095429,0.016985
data\gtsrb\GTSRB\Training\00033\00001_00025.ppm,33,clean,0.712349,0.525854,0.17827,passthrough,33,0.946009,0.946009,33,0.958596,0.958596,33,0.888313,0.888313,33,0.901828,0.901828
data\gtsrb\GTSRB\Training\00033\00001_00025.ppm,33,lowlight,0.528534,0.767314,0.172032,passthrough,33,0.658643,0.658643,33,0.883788,0.883788,33,0.538451,0.538451,33,0.442836,0.442836
data\gtsrb\GTSRB\Training\00033\00001_00025.ppm,33,foggy,0.778641,0.289519,0.171429,passthrough,33,0.973272,0.973272,35,0.335773,0.130306,33,0.937858,0.937858,33,0.851629,0.851629
data\gtsrb\GTSRB\Training\00033\00001_00025.ppm,33,lowcontrast,0.728766,0.158546,0.160966,passthrough,33,0.36226,0.36226,25,0.135117,0.013332,33,0.740676,0.740676,33,0.915726,0.915726
data\gtsrb\GTSRB\Training\00033\00001_00025.ppm,33,noisy,0.694939,0.50788,0.269819,passthrough,33,0.903359,0.903359,33,0.841886,0.841886,33,0.518952,0.518952,33,0.812039,0.812039
data\gtsrb\GTSRB\Training\00033\00001_00025.ppm,33,mixed,0.58657,0.374603,0.169618,passthrough,33,0.935787,0.935787,33,0.981211,0.981211,33,0.918324,0.918324,33,0.859148,0.859148
data\gtsrb\GTSRB\Training\00033\00008_00027.ppm,33,clean,0.211544,0.347735,0.155857,passthrough,33,0.916546,0.916546,33,0.91059,0.91059,33,0.753177,0.753177,23,0.210658,0.076306
data\gtsrb\GTSRB\Training\00033\00008_00027.ppm,33,lowlight,0.038459,0.221766,0.055008,gamma,19,0.52834,0.015206,23,0.207545,0.140155,13,0.239583,0.019601,19,0.564608,0.018313
data\gtsrb\GTSRB\Training\00033\00008_00027.ppm,33,foggy,0.503517,0.19065,0.100712,passthrough,38,0.303574,0.033551,38,0.200854,0.008543,38,0.16694,0.129666,33,0.224535,0.224535
data\gtsrb\GTSRB\Training\00033\00008_00027.ppm,33,lowcontrast,0.213068,0.104391,0.036809,clahe,20,0.18483,0.045293,38,0.282855,0.014215,33,0.359809,0.359809,33,0.62791,0.62791
data\gtsrb\GTSRB\Training\00033\00008_00027.ppm,33,noisy,0.21495,0.357175,0.344691,passthrough,20,0.116422,0.036071,40,0.276056,0.041884,20,0.249427,0.010432,25,0.134469,0.040721
data\gtsrb\GTSRB\Training\00033\00008_00027.ppm,33,mixed,0.062703,0.143174,0.050493,gamma,13,0.17891,0.021738,20,0.207439,0.044726,13,0.158217,0.080272,19,0.592264,0.017074
data\gtsrb\GTSRB\Training\00033\00009_00003.ppm,33,clean,0.294341,0.561323,0.0784,passthrough,33,0.943168,0.943168,33,0.929476,0.929476,33,0.767431,0.767431,33,0.784537,0.784537
data\gtsrb\GTSRB\Training\00033\00009_00003.ppm,33,lowlight,0.132831,0.606466,0.044089,passthrough,19,0.296422,0.1371,33,0.87264,0.87264,33,0.394312,0.394312,19,0.466328,0.03779
data\gtsrb\GTSRB\Training\00033\00009_00003.ppm,33,foggy,0.548905,0.308583,0.044089,stretch,38,0.237238,0.061089,38,0.201254,0.013179,12,0.129725,0.061293,33,0.39814,0.39814
data\gtsrb\GTSRB\Training\00033\00009_00003.ppm,33,lowcontrast,0.296784,0.169282,0.04,passthrough,13,0.177424,0.067112,38,0.300917,0.01158,40,0.151603,0.047931,33,0.751447,0.751447
data\gtsrb\GTSRB\Training\00033\00009_00003.ppm,33,noisy,0.292122,0.550234,0.320711,passthrough,40,0.30302,0.178549,40,0.677935,0.091954,40,0.544169,0.015334,33,0.110297,0.110297
data\gtsrb\GTSRB\Training\00033\00009_00003.ppm,33,mixed,0.169583,0.58616,0.090133,passthrough,24,0.086208,0.017376,40,0.136327,0.030658,40,0.184151,0.014225,19,0.388581,0.043584
data\gtsrb\GTSRB\Training\00033\00005_00003.ppm,33,clean,0.468719,0.575555,0.144432,passthrough,33,0.92115,0.92115,33,0.954235,0.954235,33,0.707271,0.707271,33,0.640935,0.640935
data\gtsrb\GTSRB\Training\00033\00005_00003.ppm,33,lowlight,0.24079,0.718331,0.0969,passthrough,33,0.610576,0.610576,33,0.878255,0.878255,33,0.346742,0.346742,19,0.231843,0.069154
data\gtsrb\GTSRB\Training\00033\00005_00003.ppm,33,foggy,0.644608,0.316754,0.122388,passthrough,33,0.61526,0.61526,25,0.128124,0.033793,33,0.377727,0.377727,33,0.919539,0.919539
data\gtsrb\GTSRB\Training\00033\00005_00003.ppm,33,lowcontrast,0.475652,0.173053,0.029851,stretch,38,0.163471,0.129317,38,0.156114,0.014435,33,0.267866,0.267866,33,0.725462,0.725462
data\gtsrb\GTSRB\Training\00033\00005_00003.ppm,33,noisy,0.459562,0.565304,0.294604,passthrough,33,0.419744,0.419744,33,0.567156,0.567156,40,0.684574,0.062667,33,0.268738,0.268738
data\gtsrb\GTSRB\Training\00033\00005_00003.ppm,33,mixed,0.311369,0.408034,0.089323,passthrough,33,0.760844,0.760844,33,0.528517,0.528517,33,0.524935,0.524935,33,0.579928,0.579928
data\gtsrb\GTSRB\Training\00033\00010_00002.ppm,33,clean,0.346732,0.133517,0.216931,passthrough,33,0.918453,0.918453,33,0.645726,0.645726,33,0.138654,0.138654,33,0.74322,0.74322
data\gtsrb\GTSRB\Training\00033\00010_00002.ppm,33,lowlight,0.046799,0.057533,0.043651,gamma,33,0.643805,0.643805,33,0.914403,0.914403,6,0.121098,0.018709,19,0.670776,0.017166
data\gtsrb\GTSRB\Training\00033\00010_00002.ppm,33,foggy,0.577674,0.073403,0.082011,clahe,32,0.198517,0.075073,32,0.105239,0.009427,0,0.151852,0.060207,33,0.41733,0.41733
data\gtsrb\GTSRB\Training\00033\00010_00002.ppm,33,lowcontrast,0.347728,0.040196,0.0,clahe,32,0.301167,0.138249,32,0.224672,0.006811,6,0.128971,0.037458,33,0.711031,0.711031
data\gtsrb\GTSRB\Training\00033\00010_00002.ppm,33,noisy,0.34792,0.195345,0.39418,passthrough,33,0.263518,0.263518,40,0.104775,0.067988,19,0.248265,0.028326,33,0.200278,0.200278
data\gtsrb\GTSRB\Training\00033\00010_00002.ppm,33,mixed,0.530921,0.119125,0.309524,passthrough,11,0.106134,0.030226,11,0.292518,0.00325,40,0.287254,0.023372,33,0.101614,0.101614
data\gtsrb\GTSRB\Training\00033\00013_00020.ppm,33,clean,0.322383,0.740166,0.073477,passthrough,33,0.869573,0.869573,33,0.834809,0.834809,33,0.587822,0.587822,33,0.12031,0.12031
data\gtsrb\GTSRB\Training\00033\00013_00020.ppm,33,lowlight,0.228122,0.816319,0.040451,passthrough,19,0.257822,0.053292,33,0.142802,0.142802,32,0.171431,0.035526,19,0.236537,0.0484
data\gtsrb\GTSRB\Training\00033\00013_00020.ppm,33,foggy,0.564534,0.407011,0.044035,stretch,38,0.292428,0.021491,38,0.155535,0.006594,12,0.141722,0.129826,38,0.214647,0.104694
data\gtsrb\GTSRB\Training\00033\00013_00020.ppm,33,lowcontrast,0.326881,0.22147,0.041731,passthrough,13,0.295205,0.026997,38,0.236119,0.008626,33,0.190329,0.190329,33,0.392019,0.392019
data\gtsrb\GTSRB\Training\00033\00013_00020.ppm,33,noisy,0.318341,0.709006,0.264977,passthrough,40,0.104634,0.050092,40,0.200565,0.03775,40,0.356692,0.014725,5,0.13665,0.071255
data\gtsrb\GTSRB\Training\00033\00013_00020.ppm,33,mixed,0.442825,0.54455,0.040451,stretch,13,0.305609,0.021834,19,0.113326,0.005174,13,0.278053,0.053436,13,0.229747,0.058567
data\gtsrb\GTSRB\Training\00033\00008_00019.ppm,33,clean,0.393049,0.694813,0.137143,passthrough,33,0.851054,0.851054,33,0.894723,0.894723,33,0.571957,0.571957,33,0.235626,0.235626
data\gtsrb\GTSRB\Training\00033\00008_00019.ppm,33,lowlight,0.24162,0.774694,0.085714,passthrough,13,0.136848,0.053709,33,0.534482,0.534482,20,0.115382,0.097759,19,0.191928,0.046377
data\gtsrb\GTSRB\Training\00033\00008_00019.ppm,33,foggy,0.6032,0.382039,0.101837,passthrough,38,0.192191,0.022867,38,0.16725,0.007015,12,0.175214,0.030476,33,0.207713,0.207713
data\gtsrb\GTSRB\Training\00033\00008_00019.ppm,33,lowcontrast,0.395259,0.207835,0.069592,passthrough,32,0.22693,0.02195,32,0.212112,0.004914,32,0.110753,0.030248,33,0.27646,0.27646
data\gtsrb\GTSRB\Training\00033\00008_00019.ppm,33,noisy,0.388915,0.67298,0.299388,passthrough,40,0.126275,0.08003,33,0.176102,0.176102,40,0.275448,0.014492,3,0.082766,0.055107
data\gtsrb\GTSRB\Training\00033\00008_00019.ppm,33,mixed,0.272523,0.371374,0.086122,passthrough,32,0.36496,0.016392,32,0.171813,0.01048,32,0.136461,0.07078,19,0.240699,0.024565
data\gtsrb\GTSRB\Training\00033\00007_00016.ppm,33,clean,0.358559,0.585244,0.128664,passthrough,33,0.927739,0.927739,33,0.932882,0.932882,33,0.850981,0.850981,33,0.559894,0.559894
data\gtsrb\GTSRB\Training\00033\00007_00016.ppm,33,lowlight,0.170853,0.657396,0.090217,passthrough,33,0.505063,0.505063,33,0.864953,0.864953,33,0.373669,0.373669,19,0.232272,0.041234
data\gtsrb\GTSRB\Training\00033\00007_00016.ppm,33,foggy,0.584135,0.321851,0.119718,passthrough,33,0.492138,0.492138,18,0.133211,0.033973,33,0.421699,0.421699,33,0.854961,0.854961
data\gtsrb\GTSRB\Training\00033\00007_00016.ppm,33,lowcontrast,0.364101,0.175911,0.040921,passthrough,33,0.310455,0.310455,38,0.171885,0.016079,33,0.309015,0.309015,33,0.834847,0.834847
data\gtsrb\GTSRB\Training\00033\00007_00016.ppm,33,noisy,0.353906,0.575609,0.272364,passthrough,33,0.614999,0.614999,33,0.571114,0.571114,33,0.180226,0.180226,33,0.402483,0.402483
data\gtsrb\GTSRB\Training\00033\00007_00016.ppm,33,mixed,0.196538,0.634448,0.110773,passthrough,33,0.172993,0.172993,33,0.105465,0.105465,33,0.093021,0.093021,7,0.152128,0.052479
data\gtsrb\GTSRB\Training\00033\00010_00014.ppm,33,clean,0.335833,0.178382,0.261905,passthrough,33,0.956977,0.956977,33,0.897503,0.897503,33,0.545804,0.545804,33,0.743676,0.743676
data\gtsrb\GTSRB\Training\00033\00010_00014.ppm,33,lowlight,0.046449,0.076527,0.10873,gamma,33,0.644039,0.644039,33,0.922005,0.922005,33,0.152004,0.152004,19,0.831734,0.006132
data\gtsrb\GTSRB\Training\00033\00010_00014.ppm,33,foggy,0.571556,0.097928,0.178571,clahe,33,0.28581,0.28581,11,0.11196,0.022675,33,0.321798,0.321798,33,0.80644,0.80644
data\gtsrb\GTSRB\Training\00033\00010_00014.ppm,33,lowcontrast,0.337775,0.053543,0.0,clahe,33,0.260253,0.260253,32,0.217535,0.012356,33,0.298212,0.298212,33,0.854989,0.854989
data\gtsrb\GTSRB\Training\00033\00010_00014.ppm,33,noisy,0.333215,0.218137,0.373016,passthrough,33,0.27846,0.27846,33,0.138619,0.138619,40,0.267985,0.051084,33,0.172807,0.172807
data\gtsrb\GTSRB\Training\00033\00010_00014.ppm,33,mixed,0.399496,0.080443,0.12619,clahe,33,0.329441,0.329441,32,0.170245,0.014533,33,0.268752,0.268752,33,0.85903,0.85903
data\gtsrb\GTSRB\Training\00033\00013_00010.ppm,33,clean,0.130047,0.114502,0.14369,passthrough,33,0.874358,0.874358,33,0.95442,0.95442,33,0.672123,0.672123,7,0.133569,0.105917
data\gtsrb\GTSRB\Training\00033\00013_00010.ppm,33,lowlight,0.002527,0.011315,0.0,gamma,19,0.775057,0.010878,33,0.44792,0.44792,20,0.232319,0.015546,19,0.652923,0.012462
data\gtsrb\GTSRB\Training\00033\00013_00010.ppm,33,foggy,0.458464,0.063207,0.004581,clahe,38,0.19651,0.025169,12,0.106628,0.005596,12,0.179893,0.134318,33,0.297009,0.297009
data\gtsrb\GTSRB\Training\00033\00013_00010.ppm,33,lowcontrast,0.137054,0.034708,0.0,clahe,20,0.248261,0.184472,13,0.228302,0.027717,33,0.402783,0.402783,19,0.740167,0.011948
data\gtsrb\GTSRB\Training\00033\00013_00010.ppm,33,noisy,0.134892,0.156602,0.348188,passthrough,40,0.234528,0.032077,40,0.400121,0.030171,40,0.497652,0.011269,38,0.132456,0.022933
data\gtsrb\GTSRB\Training\00033\00013_00010.ppm,33,mixed,0.365531,0.040348,0.0,clahe,13,0.204519,0.020126,31,0.171994,0.003971,12,0.172742,0.131646,33,0.23236,0.23236
data\gtsrb\GTSRB\Training\00033\00002_00002.ppm,33,clean,0.421018,0.552251,0.222024,passthrough,33,0.956501,0.956501,33,0.988333,0.988333,33,0.967295,0.967295,33,0.925691,0.925691
data\gtsrb\GTSRB\Training\00033\00002_00002.ppm,33,lowlight,0.198863,0.622908,0.207738,passthrough,33,0.379985,0.379985,33,0.870714,0.870714,33,0.575814,0.575814,33,0.212529,0.212529
data\gtsrb\GTSRB\Training\00033\00002_00002.ppm,33,foggy,0.618452,0.303505,0.217857,passthrough,33,0.986107,0.986107,33,0.579811,0.579811,33,0.956395,0.956395,33,0.989726,0.989726
data\gtsrb\GTSRB\Training\00033\00002_00002.ppm,33,lowcontrast,0.434274,0.165791,0.214881,passthrough,33,0.935497,0.935497,33,0.130803,0.130803,33,0.897163,0.897163,33,0.984741,0.984741
data\gtsrb\GTSRB\Training\00033\00002_00002.ppm,33,noisy,0.414949,0.548653,0.331548,passthrough,33,0.856666,0.856666,33,0.946807,0.946807,33,0.763973,0.763973,33,0.780042,0.780042
data\gtsrb\GTSRB\Training\00033\00002_00002.ppm,33,mixed,0.542185,0.399696,0.219643,passthrough,33,0.978743,0.978743,33,0.946738,0.946738,33,0.890113,0.890113,33,0.973156,0.973156
data\gtsrb\GTSRB\Training\00033\00011_00018.ppm,33,clean,0.103815,0.136509,0.181481,gamma,33,0.79819,0.79819,33,0.889987,0.889987,33,0.417782,0.417782,23,0.362963,0.018549
data\gtsrb\GTSRB\Training\00033\00011_00018.ppm,33,lowlight,0.002591,0.021594,0.0,gamma,19,0.726365,0.009595,23,0.310218,0.026717,20,0.147028,0.008241,19,0.654694,0.012699
data\gtsrb\GTSRB\Training\00033\00011_00018.ppm,33,foggy,0.444013,0.075365,0.058586,clahe,13,0.152771,0.014899,12,0.089004,0.004798,33,0.093023,0.093023,25,0.160024,0.093979
data\gtsrb\GTSRB\Training\00033\00011_00018.ppm,33,lowcontrast,0.107225,0.0413,0.0,gamma,20,0.306268,0.086085,13,0.192821,0.033289,33,0.131642,0.131642,19,0.726497,0.010103
data\gtsrb\GTSRB\Training\00033\00011_00018.ppm,33,noisy,0.114812,0.165706,0.321212,gamma,40,0.122919,0.020203,40,0.309446,0.012776,40,0.314125,0.007406,13,0.105653,0.017286
data\gtsrb\GTSRB\Training\00033\00011_00018.ppm,33,mixed,0.016382,0.035394,0.010438,gamma,19,0.412152,0.023942,33,0.329386,0.329386,6,0.234331,0.0788,19,0.654376,0.012727
data\gtsrb\GTSRB\Training\00033\00013_00015.ppm,33,clean,0.111497,0.092531,0.1,gamma,33,0.920488,0.920488,33,0.952546,0.952546,33,0.772413,0.772413,7,0.151429,0.064936
data\gtsrb\GTSRB\Training\00033\00013_00015.ppm,33,lowlight,0.001108,0.007116,0.0,gamma,19,0.764593,0.010069,7,0.169034,0.076839,20,0.158462,0.008846,19,0.652923,0.012462
data\gtsrb\GTSRB\Training\00033\00013_00015.ppm,33,foggy,0.448172,0.051361,0.0,clahe,38,0.262038,0.023419,31,0.139207,0.006268,33,0.215134,0.215134,33,0.219672,0.219672
data\gtsrb\GTSRB\Training\00033\00013_00015.ppm,33,lowcontrast,0.117749,0.028145,0.0,gamma,33,0.231611,0.231611,38,0.214749,0.044852,33,0.550405,0.550405,19,0.709152,0.010465
data\gtsrb\GTSRB\Training\00033\00013_00015.ppm,33,noisy,0.117683,0.139545,0.343434,gamma,40,0.138164,0.030556,40,0.505151,0.030492,40,0.431754,0.008965,7,0.184951,0.025869
data\gtsrb\GTSRB\Training\00033\00013_00015.ppm,33,mixed,0.031877,0.060193,0.003704,gamma,25,0.160184,0.005491,38,0.128302,0.023093,40,0.363967,0.004871,19,0.741029,0.009854
data\gtsrb\GTSRB\Training\00033\00009_00025.ppm,33,clean,0.292843,0.579666,0.045743,passthrough,33,0.972672,0.972672,33,0.971167,0.971167,33,0.722755,0.722755,33,0.78903,0.78903
data\gtsrb\GTSRB\Training\00033\00009_00025.ppm,33,lowlight,0.136731,0.596092,0.028317,passthrough,19,0.166078,0.097487,33,0.901715,0.901715,33,0.222475,0.222475,19,0.187768,0.077272
data\gtsrb\GTSRB\Training\00033\00009_00025.ppm,33,foggy,0.548076,0.318419,0.026238,stretch,38,0.190036,0.090258,38,0.149134,0.020571,33,0.141769,0.141769,33,0.608044,0.608044
data\gtsrb\GTSRB\Training\00033\00009_00025.ppm,33,lowcontrast,0.296304,0.174293,0.018218,passthrough,13,0.192656,0.068656,38,0.226055,0.018916,32,0.187956,0.186287,33,0.725247,0.725247
data\gtsrb\GTSRB\Training\00033\00009_00025.ppm,33,noisy,0.291894,0.572543,0.313366,passthrough,33,0.183908,0.183908,40,0.264959,0.085026,40,0.147643,0.039143,33,0.110151,0.110151
data\gtsrb\GTSRB\Training\00033\00009_00025.ppm,33,mixed,0.460076,0.234586,0.024554,stretch,38,0.183891,0.062058,38,0.156659,0.014444,32,0.138302,0.087068,33,0.454008,0.454008
data\gtsrb\GTSRB\Training\00033\00003_00025.ppm,33,clean,0.654302,0.628286,0.119533,passthrough,33,0.911663,0.911663,33,0.976881,0.976881,33,0.811468,0.811468,33,0.864521,0.864521
data\gtsrb\GTSRB\Training\00033\00003_00025.ppm,33,lowlight,0.474765,0.865848,0.118236,passthrough,33,0.461199,0.461199,33,0.801288,0.801288,33,0.339007,0.339007,32,0.134568,0.090917
